wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,2,0,4,6,0,1,3,3,0.0,30,1.0,0,0.818181818,0.666666667,0,0,8.666666667000001,2,1.0,0
23,4,2,22,77,149,2,20,16,0.826704545,1164,1.0,4,0.7777777779999999,0.14285714300000002,3,7,48.91304348,19,2.3043,0
12,3,0,11,38,2,2,10,8,0.409090909,224,1.0,0,0.731707317,0.197916667,2,3,17.5,4,1.8333,2
20,4,0,13,97,116,1,13,16,0.8684210529999999,895,1.0,0,0.7625,0.19,4,4,42.85,1,0.95,2
3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333332999999,1,0.6667,0
8,5,0,9,29,0,1,8,5,0.571428571,187,1.0,0,0.8235294120000001,0.375,2,5,22.0,4,1.125,0
9,2,0,17,73,14,7,16,4,0.725,432,1.0,5,0.708333333,0.275,1,1,46.44444444,1,0.7778,1
23,3,0,15,88,201,0,15,19,0.847107438,541,1.0,1,0.627118644,0.144927536,2,2,22.04347826,13,2.1304,0
1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,5,0,6,26,0,1,5,5,0.571428571,172,1.0,0,0.8235294120000001,0.375,2,5,20.125,4,1.125,0
3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.948717949,0.666666667,0,0,9.333333332999999,1,0.6667,0
3,2,0,9,28,3,1,8,2,2.0,155,0.0,0,0.92,1.0,1,1,50.66666667,11,4.0,1
6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.333333333,2,5,16.16666667,4,1.6667,0
3,4,0,4,21,3,0,4,1,1.5,144,1.0,0,0.960784314,1.0,2,3,46.66666667,9,3.3333,0
5,3,0,5,15,4,0,5,5,0.75,90,1.0,0,0.902439024,0.533333333,0,0,16.4,1,0.8,0
2,3,0,0,3,1,0,0,2,2.0,7,0.0,0,0.909090909,0.75,1,1,2.5,1,0.5,0
3,1,0,3,17,0,2,1,3,0.25,204,1.0,0,0.0,0.666666667,0,0,65.66666667,2,1.0,0
22,5,1,17,73,151,4,15,14,0.848484848,618,1.0,0,0.72,0.221590909,0,0,26.59090909,7,1.6364,1
4,2,0,6,14,2,1,5,4,0.666666667,68,1.0,1,0.75,0.5,0,0,15.5,1,0.75,0
3,4,0,5,25,3,0,5,1,1.5,191,1.0,0,0.960784314,1.0,2,3,62.33333333,13,4.6667,0
8,3,0,2,39,10,0,2,8,0.7142857140000001,308,1.0,0,0.8409090909999999,0.325,1,1,37.0,4,1.25,0
20,1,0,3,50,74,2,2,18,0.6,721,1.0,2,0.0,0.28125,0,0,34.8,7,2.4,1
35,1,0,12,79,333,2,11,31,0.7516339870000001,487,1.0,6,0.0,0.167857143,0,0,12.65714286,7,1.7143,3
10,5,0,6,30,0,1,5,6,0.688888889,328,1.0,1,0.7777777779999999,0.375,2,5,30.8,12,2.3,0
4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,0
53,1,1,37,119,1112,28,9,28,0.842657343,1739,1.0,2,0.0,0.244505495,0,0,31.39622642,23,2.8113,2
17,4,0,15,62,78,4,14,12,0.8125,416,0.8,1,0.7192982459999999,0.205882353,0,0,23.17647059,16,2.8235,0
8,4,0,7,39,4,0,7,7,0.7142857140000001,277,1.0,0,0.917647059,0.46875,4,4,32.875,5,1.375,0
5,3,0,8,41,0,0,8,5,0.5,230,1.0,0,0.902439024,0.4,2,2,44.4,1,0.8,0
19,5,0,14,45,25,4,10,16,0.488888889,458,0.8,0,0.85046729,0.298245614,4,15,22.57894737,4,1.8421,3
17,1,0,4,58,130,1,4,5,0.921875,630,0.25,0,0.0,0.129411765,0,0,35.82352941,4,2.1176,1
4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
4,1,0,1,13,6,0,1,4,2.0,45,0.0,0,0.0,0.625,0,0,10.25,2,1.0,0
2,3,0,4,15,1,0,4,0,2.0,59,0.0,0,0.952380952,0.666666667,1,1,28.5,1,0.5,0
50,3,2,55,123,919,25,30,47,0.78425656,918,1.0,1,0.384615385,0.064444444,2,5,17.22,6,1.88,2
8,3,0,15,77,6,1,14,5,0.825396825,585,1.0,1,0.8409090909999999,0.35,0,0,71.0,10,3.875,2
1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,6,1,3,2,0,2,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,2,0,6,14,0,1,6,3,0.0,96,1.0,1,0.916666667,0.5,1,3,22.75,5,1.75,0
9,2,0,0,23,0,0,0,9,0.53125,250,1.0,0,0.5625,0.388888889,1,2,26.33333333,1,0.7778,0
4,1,0,3,25,4,1,2,1,0.333333333,183,1.0,0,0.0,0.583333333,0,0,44.25,3,1.25,0
2,2,0,9,28,1,1,8,2,2.0,268,0.0,0,0.958333333,1.0,1,1,133.0,1,0.5,1
6,3,0,5,35,0,0,5,3,0.8666666670000001,300,1.0,0,0.880952381,0.444444444,1,1,48.5,1,0.8333,0
5,1,1,35,11,4,33,2,5,0.25,54,1.0,0,0.0,0.533333333,0,0,9.6,1,0.6,0
18,5,0,15,58,39,0,15,16,0.607843137,316,1.0,1,0.8629032259999999,0.268518519,4,7,16.38888889,4,1.2222,0
5,3,3,8,12,2,6,2,5,0.625,49,1.0,0,0.902439024,0.466666667,0,0,8.4,1,0.8,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
4,2,0,6,10,0,4,2,4,0.333333333,125,1.0,0,0.75,0.5,0,0,29.5,2,1.0,0
7,3,0,6,26,15,2,5,6,0.833333333,237,0.5,0,0.860465116,0.28571428600000004,1,1,32.57142857,1,0.8571,0
16,1,3,15,56,86,4,12,6,0.8,372,1.0,2,0.0,0.226666667,0,0,22.0625,14,2.0,0
7,1,0,24,8,3,24,0,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
33,1,0,29,100,420,19,25,22,0.902777778,1585,0.333333333,0,0.0,0.28125,0,0,46.21212121,17,2.1818,3
3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
3,4,3,32,9,3,28,4,2,2.0,23,0.0,0,0.988636364,0.666666667,3,4,6.666666667,2,0.6667,0
3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.5555555560000001,0,0,9.333333332999999,1,0.6667,0
31,1,0,5,68,407,2,3,13,0.904761905,624,0.904761905,2,0.0,0.316129032,0,0,18.4516129,11,1.4516,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,2,0,4,30,27,1,3,5,0.761904762,252,1.0,1,0.35714285700000004,0.283333333,1,1,23.5,2,1.0,0
16,1,3,13,39,80,6,7,12,0.876190476,341,0.857142857,0,0.0,0.28571428600000004,0,0,19.875,8,1.75,1
3,5,0,7,14,0,4,3,2,0.25,92,1.0,1,0.953488372,0.5555555560000001,1,1,29.0,8,3.0,0
7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,3,9,0,1,2,5,0.666666667,64,1.0,0,0.0,0.533333333,0,0,11.2,1,0.8,0
8,3,0,11,45,16,1,10,4,0.771428571,216,0.6,0,0.8409090909999999,0.270833333,1,1,25.375,4,1.875,0
6,1,0,2,11,3,1,1,3,0.6,56,1.0,0,0.0,0.666666667,0,0,8.0,1,0.8333,0
2,4,0,5,15,1,0,5,1,2.0,67,0.0,0,0.980392157,1.0,1,2,32.5,4,2.0,0
5,1,0,7,5,10,6,1,5,2.0,5,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
7,4,0,14,26,0,5,9,7,0.458333333,199,1.0,2,0.853658537,0.392857143,1,3,26.85714286,5,2.5714,0
5,1,0,6,13,0,5,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,0
14,3,0,8,34,65,0,8,14,0.91025641,404,1.0,1,0.74,0.595238095,1,2,27.0,2,1.0,0
7,1,0,2,7,21,2,0,7,2.0,7,0.0,0,0.0,0.642857143,0,0,0.0,1,1.0,0
5,1,2,5,15,0,4,1,4,0.5,137,1.0,0,0.0,0.9,0,0,25.2,4,1.8,0
1,4,0,1,3,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
3,1,0,7,14,3,1,6,1,2.0,88,0.0,0,0.0,0.444444444,0,0,28.33333333,1,0.6667,1
5,1,0,2,7,4,2,0,0,0.5,39,1.0,0,0.0,0.7,0,0,6.2,1,0.6,0
16,1,0,13,74,50,0,13,12,0.937037037,635,1.0,1,0.0,0.288888889,0,0,37.5625,9,2.6875,0
5,3,0,9,24,10,1,9,3,2.0,137,0.0,0,0.882352941,0.4,0,0,26.4,6,2.8,0
1,3,0,6,2,0,6,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
2,2,0,9,24,1,1,8,2,2.0,147,0.0,0,0.958333333,1.0,0,0,72.5,1,0.5,0
5,4,0,1,9,10,1,0,3,0.75,81,1.0,0,0.924528302,0.44,2,2,15.0,5,2.0,0
17,1,0,8,74,14,3,5,16,0.8660714290000001,599,0.28571428600000004,1,0.0,0.163398693,1,1,33.41176471,8,1.5294,1
3,5,0,9,11,3,5,4,3,2.0,76,0.0,0,0.953488372,0.666666667,1,1,24.33333333,4,1.6667,0
2,3,0,3,8,1,1,3,2,2.0,33,0.0,0,0.96969697,1.0,0,0,15.5,1,0.5,0
8,3,0,4,18,10,0,4,6,0.7142857140000001,172,1.0,0,0.8409090909999999,0.75,0,0,20.125,4,1.75,0
19,4,0,18,40,23,6,16,19,0.688888889,386,1.0,1,0.604651163,0.119298246,2,4,19.05263158,11,1.7368,0
5,1,0,1,19,0,1,0,3,0.5,108,1.0,0,0.0,0.533333333,0,0,20.2,3,1.4,0
9,3,0,0,16,34,0,0,8,0.0,60,1.0,0,0.8,0.666666667,1,1,5.555555556,2,1.0,0
7,4,0,9,50,21,0,9,1,2.0,686,0.0,0,0.930232558,0.7142857140000001,4,4,97.0,21,5.4286,0
8,1,0,4,15,6,4,0,7,0.571428571,286,1.0,0,0.0,0.541666667,0,0,34.5,13,2.375,0
3,2,0,8,22,3,1,7,2,1.0,152,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,0
9,2,0,7,50,14,2,5,8,0.5625,348,1.0,1,0.8840579709999999,0.481481481,2,4,37.22222222,8,3.4444,0
7,5,0,9,26,0,5,4,7,0.666666667,263,0.0,0,0.8636363640000001,0.342857143,2,5,36.0,8,3.0,0
4,3,0,5,16,0,0,5,4,0.333333333,95,1.0,0,0.914285714,0.75,0,0,22.25,1,0.75,0
12,1,0,6,34,4,3,4,6,0.651515152,367,1.0,0,0.0,0.3125,0,0,29.08333333,1,0.8333,0
4,3,0,5,10,2,0,5,4,0.666666667,48,1.0,0,0.925,0.5,0,0,10.5,1,0.75,0
8,1,0,4,39,22,1,3,6,0.7857142859999999,377,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
10,3,1,14,61,19,1,13,8,0.80952381,543,1.0,0,0.804347826,0.266666667,2,2,52.6,5,1.4,2
28,4,5,23,45,348,6,23,28,0.037037037,204,1.0,0,0.564516129,0.079192547,0,0,6.25,4,1.2143,0
4,1,0,3,13,6,3,0,4,2.0,86,0.0,0,0.0,0.333333333,1,1,20.5,8,3.5,0
6,1,0,11,6,15,10,1,6,1.2,10,0.0,0,0.0,0.7222222220000001,0,0,0.0,1,1.0,0
32,2,0,4,40,330,2,2,2,0.772759857,2011,0.7777777779999999,1,0.225,0.20625,1,1,60.4375,26,4.0938,0
37,1,0,51,146,654,46,8,33,0.941358025,2046,0.7777777779999999,0,0.0,0.283333333,0,0,54.05405405,29,2.8108,8
10,1,0,3,13,31,1,2,10,0.703703704,76,1.0,1,0.0,0.375,0,0,6.3,2,1.1,0
11,2,0,6,26,0,4,2,11,0.58,181,1.0,0,0.529411765,0.409090909,0,0,15.0,1,0.7273,0
10,3,0,6,44,21,1,6,7,0.740740741,367,1.0,0,0.804347826,0.45,0,0,35.1,2,1.1,0
10,3,2,7,26,29,2,5,6,0.5555555560000001,162,1.0,0,0.804347826,0.5,0,0,15.0,4,1.2,0
20,3,0,11,71,124,7,6,15,0.782894737,698,0.625,0,0.625,0.3,2,3,33.5,6,2.0,3
38,4,1,31,169,453,3,28,22,0.869565217,2236,1.0,2,0.684210526,0.144144144,0,0,57.23684211,5,1.2632,6
8,1,0,3,38,6,0,3,8,0.6190476189999999,233,1.0,0,0.0,0.375,0,0,27.75,6,1.75,1
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,0
6,3,0,6,26,3,1,6,4,0.4,134,1.0,0,0.880952381,0.5,0,0,21.0,2,1.0,0
5,1,1,5,7,6,5,0,5,0.75,32,1.0,0,0.0,0.7,0,0,5.0,1,0.8,0
7,1,0,3,22,0,3,1,6,0.5555555560000001,112,1.0,0,0.0,0.476190476,0,0,14.57142857,4,1.4286,0
5,4,0,3,20,4,1,2,4,0.833333333,168,0.666666667,0,0.896551724,0.466666667,2,4,32.0,1,0.6,1
36,3,1,19,106,272,4,15,26,0.8628571429999999,712,1.0,3,0.513888889,0.175,0,0,18.36111111,12,1.3889,0
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,3,0,10,39,0,0,10,6,0.628571429,330,1.0,1,0.8409090909999999,0.325,0,0,39.625,1,0.875,1
2,1,0,5,30,0,0,5,0,0.0,189,1.0,2,0.0,0.6,0,0,92.0,10,5.0,0
4,3,0,3,18,4,0,3,3,0.666666667,152,1.0,0,0.925,0.75,1,1,36.75,1,0.75,0
10,3,0,7,57,19,0,7,9,0.833333333,518,0.875,0,0.804347826,0.34,2,2,50.0,2,1.0,2
8,3,0,11,33,0,6,5,6,0.428571429,181,1.0,0,0.833333333,0.3125,1,1,21.375,5,2.0,0
14,1,0,8,19,45,8,0,14,0.576923077,138,1.0,0,0.0,0.371428571,0,0,8.571428571,3,0.9286,0
4,4,0,8,26,0,0,8,3,0.333333333,125,1.0,1,0.944444444,0.4,2,2,30.0,5,1.75,2
7,3,0,9,36,1,0,9,7,0.708333333,250,1.0,2,0.860465116,0.28571428600000004,2,2,34.14285714,1,0.8571,1
15,3,0,3,37,41,1,2,14,0.6964285709999999,437,0.75,1,0.454545455,0.311111111,1,2,27.33333333,1,0.8,2
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,1,0,8,71,55,4,5,9,0.793650794,616,1.0,0,0.0,0.219047619,0,0,39.46666667,3,0.8667,2
2,2,0,6,11,1,1,5,2,2.0,41,0.0,0,0.958333333,1.0,0,0,19.5,1,0.5,0
6,3,0,6,18,5,0,6,5,0.7333333329999999,95,1.0,0,0.880952381,0.5,0,0,14.33333333,1,0.8333,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
9,3,0,9,34,10,0,9,7,0.729166667,214,1.0,0,0.8409090909999999,0.3125,1,1,22.11111111,6,1.4444,1
7,3,0,7,23,0,0,7,7,0.625,145,1.0,0,0.860465116,0.342857143,1,1,19.14285714,5,1.4286,0
19,3,0,8,52,119,2,8,9,0.869047619,523,0.928571429,2,0.672727273,0.169590643,0,0,25.78947368,7,1.4737,1
3,1,1,7,9,0,5,2,3,0.0,47,1.0,0,0.0,0.666666667,0,0,14.33333333,1,0.6667,1
6,4,0,10,33,0,0,10,6,0.6,511,1.0,0,0.939759036,0.5555555560000001,1,1,83.5,1,0.8333,1
10,4,0,17,36,3,5,12,10,0.583333333,253,1.0,2,0.795454545,0.266666667,1,3,23.9,7,2.3,0
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
20,3,0,14,69,130,1,13,16,0.8468899520000001,819,1.0,4,0.660714286,0.25,2,2,39.4,25,3.05,3
2,2,0,7,9,1,3,4,2,2.0,31,0.0,0,0.923076923,0.666666667,0,0,14.5,1,0.5,0
23,1,0,14,113,173,1,14,5,0.751196172,1964,0.894736842,0,0.0,0.144628099,0,0,83.56521739,50,4.3913,0
1,1,0,8,1,0,6,2,1,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,2,0,1,12,0,1,0,6,0.0,62,1.0,0,0.5,0.458333333,1,1,9.0,1,0.8333,0
3,1,0,23,3,3,23,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,15,0,1,3,4,0.333333333,109,1.0,0,0.75,0.5,0,0,25.75,1,0.75,0
18,4,0,12,84,83,1,12,11,0.960151803,1202,1.0,1,0.821052632,0.181818182,2,2,64.05555556,8,1.9444,1
6,3,0,11,23,1,4,7,5,0.8,95,0.666666667,2,0.882352941,0.6,0,0,14.33333333,3,1.3333,0
85,3,0,35,227,2766,7,35,78,0.944444444,2412,0.96969697,10,0.308333333,0.136904762,3,3,26.98823529,13,1.6706,6
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6,1,0,5,6,15,4,1,6,2.0,6,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
3,3,2,6,6,1,5,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,0
5,3,0,5,19,0,0,5,5,0.666666667,100,1.0,0,0.902439024,0.533333333,1,1,18.4,1,0.8,0
4,1,0,7,22,6,2,5,2,2.0,121,0.0,0,0.0,0.75,0,0,29.25,4,1.5,0
4,1,0,4,13,0,1,3,4,0.666666667,60,1.0,1,0.0,0.75,0,0,13.25,1,0.75,0
7,3,0,5,53,19,0,5,1,0.916666667,404,0.5,1,0.93258427,0.485714286,3,11,56.42857143,12,2.4286,1
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
20,1,0,4,42,130,0,4,18,0.736842105,376,1.0,1,0.0,0.284210526,0,0,17.45,3,1.15,0
4,3,0,6,17,0,2,4,4,0.833333333,70,0.5,0,0.909090909,0.583333333,0,0,16.0,3,1.5,0
20,4,0,11,91,108,1,10,15,0.7763157890000001,962,1.0,0,0.8041237109999999,0.2125,0,0,46.3,3,1.1,2
7,1,0,3,25,0,1,2,7,0.541666667,211,1.0,0,0.0,0.476190476,0,0,28.57142857,5,2.0,1
1,1,0,0,2,0,0,0,1,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
15,3,0,16,78,69,0,16,10,0.826530612,502,1.0,0,0.725490196,0.233333333,1,1,32.0,6,1.4,2
5,2,0,11,23,10,1,10,4,1.0,130,0.0,0,0.764705882,0.5,0,0,24.8,1,0.8,0
33,2,0,6,44,322,2,4,5,0.857469512,4238,0.780487805,1,0.13888888900000002,0.257575758,1,1,126.1818182,32,5.6061,0
11,1,0,3,36,51,3,0,8,1.01,314,0.6,0,0.0,0.22,0,0,26.63636364,4,1.3636,0
8,5,0,6,26,0,1,5,5,0.571428571,173,1.0,0,0.8235294120000001,0.375,2,5,20.25,4,1.125,0
4,1,0,6,5,6,5,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,1,0.75,0
11,5,0,12,38,1,5,7,11,0.84,394,0.5,0,0.791666667,0.21590909100000005,1,4,33.90909091,8,2.7273,0
11,1,0,11,54,17,1,10,11,0.7666666670000001,437,1.0,4,0.0,0.191919192,0,0,37.90909091,7,1.5455,2
3,2,0,5,12,3,1,4,1,2.0,40,0.0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
9,5,0,5,28,12,0,5,8,0.5,217,1.0,0,0.8,0.481481481,2,5,22.66666667,1,0.7778,0
4,2,0,10,26,6,1,9,2,1.0,195,0.0,0,0.884615385,0.5,0,0,47.5,10,3.0,0
3,2,0,1,18,0,0,1,1,0.96875,258,1.0,0,0.8888888890000001,0.5,1,3,79.66666667,12,5.6667,0
6,1,0,14,24,15,14,0,5,1.0,116,0.0,0,0.0,0.3,0,0,18.16666667,2,1.0,0
28,3,0,6,80,272,0,6,12,0.928104575,777,1.0,1,0.587301587,0.290123457,1,1,26.14285714,27,2.5357,2
8,5,0,11,30,0,5,6,8,0.816326531,299,0.428571429,0,0.8444444440000001,0.35,1,4,35.5,11,3.125,0
2,1,0,7,22,1,2,5,2,2.0,222,0.0,0,0.0,0.5,0,0,110.0,12,6.0,2
7,5,0,5,22,0,1,4,5,0.5555555560000001,150,1.0,0,0.848484848,0.476190476,2,5,20.0,4,1.1429,0
2,2,0,7,13,1,1,6,2,2.0,66,1.0,0,0.958333333,1.0,0,0,31.5,1,0.5,0
10,5,0,6,25,0,1,5,6,0.703703704,251,1.0,1,0.7777777779999999,0.375,2,4,23.2,5,1.6,0
21,1,8,23,98,112,8,15,4,0.730434783,951,1.0,9,0.0,0.242857143,0,0,43.19047619,30,4.0476,1
4,2,0,4,16,0,0,4,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
3,2,0,4,6,0,1,3,3,0.0,34,1.0,0,0.818181818,0.666666667,0,0,10.0,2,1.0,0
4,5,0,6,15,0,5,2,4,0.333333333,83,1.0,0,0.953846154,0.4375,1,1,19.5,5,2.0,0
15,3,0,8,49,33,1,8,9,0.428571429,463,1.0,1,0.725490196,0.25,1,1,29.8,7,1.9333,3
18,5,0,21,71,43,5,16,17,0.727272727,661,1.0,5,0.690909091,0.177777778,2,4,35.11111111,17,3.0,3
4,2,0,6,13,6,1,5,3,2.0,83,0.0,0,0.625,0.5,0,0,19.75,1,0.75,0
7,1,0,7,8,0,7,0,7,0.0,89,1.0,0,0.0,0.428571429,1,1,11.57142857,4,1.0,0
1,1,0,20,1,0,19,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,4,0,4,4,0,1,3,1,0.0,16,1.0,1,0.9375,0.666666667,1,1,6.5,1,0.5,0
9,3,2,5,24,26,2,3,5,0.6875,169,1.0,0,0.8222222220000001,0.444444444,1,1,17.55555556,1,0.8889,0
11,3,0,16,42,17,7,9,10,0.7,291,1.0,2,0.75,0.287878788,1,1,25.0,3,1.9091,1
8,6,0,10,31,18,0,10,4,0.80952381,149,1.0,1,0.9625,0.35714285700000004,3,9,17.25,2,0.875,0
28,3,0,18,94,220,2,18,18,0.877314815,769,1.0,3,0.587301587,0.119047619,1,1,25.89285714,22,2.7143,0
11,2,0,12,15,13,9,4,11,0.75,97,1.0,3,0.2,0.22077922100000005,0,0,7.272727272999999,1,0.7273,0
41,4,0,28,98,0,0,28,38,0.855555556,890,1.0,0,0.661016949,0.08059384900000001,3,4,20.48780488,16,1.6341,3
2,2,0,6,14,1,1,5,2,2.0,45,0.0,0,0.958333333,1.0,0,0,21.5,1,0.5,2
8,3,0,6,28,8,0,6,7,0.7142857140000001,221,1.0,1,0.8409090909999999,0.5,2,2,26.125,6,1.75,0
3,2,1,7,40,3,2,5,1,2.0,237,0.0,0,0.9,0.5555555560000001,1,1,78.0,8,3.0,0
6,3,0,3,30,0,0,3,5,0.6,1270,1.0,0,0.880952381,0.5555555560000001,1,1,210.0,2,1.0,0
2,4,0,4,13,1,0,4,1,2.0,56,0.0,0,0.980392157,1.0,1,2,27.0,4,2.0,0
13,5,0,7,39,0,1,6,7,0.712962963,424,1.0,0,0.7179487179999999,0.292307692,2,5,30.92307692,9,1.4615,1
5,1,0,4,20,0,0,4,4,0.333333333,145,1.0,1,0.0,0.9,0,0,27.4,5,2.2,0
9,2,2,10,18,8,9,1,6,0.8214285709999999,160,1.0,1,0.384615385,0.377777778,1,1,16.0,1,0.8889,0
7,3,0,6,18,1,0,6,7,0.7,139,1.0,0,0.842105263,0.428571429,0,0,18.14285714,1,0.8571,0
7,1,0,3,8,0,3,0,7,0.0,147,1.0,0,0.0,0.342857143,1,1,19.85714286,4,1.0,0
1,1,0,19,1,0,19,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,13,0,1,3,4,0.333333333,89,1.0,0,0.75,0.5,0,0,20.75,1,0.75,0
11,3,0,14,39,19,1,13,9,0.75,332,1.0,1,0.787234043,0.327272727,1,1,28.63636364,21,3.0,0
2,3,0,1,3,1,1,0,2,2.0,7,0.0,0,0.947368421,0.75,1,1,2.5,1,0.5,0
7,4,2,10,23,3,2,8,6,0.666666667,139,1.0,2,0.853658537,0.428571429,1,3,18.28571429,4,1.7143,0
100,1,0,202,247,4576,193,23,87,0.979500891,2015,0.588235294,4,0.0,0.090869565,0,0,18.81,7,1.4,5
16,1,0,6,36,58,1,5,13,0.6333333329999999,366,1.0,0,0.0,0.2421875,0,0,21.5,5,1.75,2
75,4,0,27,121,2541,11,18,68,0.96476834,918,1.0,6,0.513157895,0.205714286,1,1,10.86666667,8,1.4667,3
6,3,0,8,32,9,0,8,4,0.8,194,1.0,1,0.902439024,0.35,2,2,30.83333333,10,2.1667,1
12,4,0,17,87,20,0,17,9,0.916666667,687,0.25,2,0.8764044940000001,0.260416667,2,2,55.25,2,1.0,1
21,1,0,13,52,90,2,11,15,0.8375,522,1.0,1,0.0,0.226190476,0,0,23.095238100000003,14,1.7619,3
6,3,5,18,8,3,15,3,6,0.4,39,1.0,0,0.857142857,0.5,0,0,5.333333333,3,1.3333,0
3,5,0,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.5555555560000001,1,1,16.33333333,3,1.6667,0
22,3,0,12,68,133,7,6,16,0.571428571,677,1.0,0,0.588235294,0.26623376600000004,2,3,29.59090909,9,2.9545,3
26,3,1,9,56,225,1,8,20,0.872727273,537,1.0,2,0.606557377,0.24,0,0,19.23076923,7,1.1923,1
4,1,0,13,18,0,6,7,4,0.222222222,137,1.0,2,0.0,0.5,0,0,32.5,3,1.5,1
15,2,15,24,29,59,20,4,5,0.7142857140000001,169,1.0,1,0.391304348,0.20952381,0,0,10.06666667,3,1.2667,0
4,4,0,11,19,2,0,11,4,0.666666667,102,1.0,1,0.931818182,0.5,0,0,24.0,4,2.0,0
12,1,0,4,37,0,3,1,1,0.7662337659999999,340,1.0,0,0.0,0.818181818,0,0,26.16666667,3,1.6667,0
7,2,0,7,32,9,1,7,5,0.75,128,0.5,1,0.545454545,0.5,0,0,17.0,2,0.8571,0
10,3,6,20,21,23,18,2,5,0.814814815,151,1.0,1,0.692307692,0.228571429,1,2,13.8,1,0.8,0
25,3,0,8,99,112,5,3,15,0.802884615,1445,0.923076923,8,0.3125,0.213541667,1,7,55.76,2,1.0,1
48,4,0,25,109,964,7,20,44,0.946301925,819,0.952380952,4,0.624,0.15416666699999998,3,3,15.625,7,1.375,0
3,2,0,1,10,0,0,1,1,0.0,67,1.0,1,0.7142857140000001,0.666666667,1,1,20.33333333,1,0.6667,0
41,3,2,17,105,700,2,15,32,0.925,988,0.956521739,2,0.480519481,0.195121951,0,0,22.53658537,10,1.6341,0
2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
20,1,2,11,45,112,7,4,16,0.684210526,543,0.857142857,0,0.0,0.316666667,0,0,25.8,11,3.0,0
